last                      credit      wus  last_change        credit_change    wus_change        ppd
2021-01-11 09:36:14  16794372265  1350593  2:10:03                  4527807           107   50134887
2021-01-11 07:26:11  16789844458  1350486  0:40:03                  1816170            27   65300494
2021-01-11 06:46:08  16788028288  1350459  1:09:49                  2713499            45   55967131
2021-01-11 05:36:19  16785314789  1350414  0:20:05                   605410            12   43408650
2021-01-11 05:16:14  16784709379  1350402  1:40:08                  2890918            77   41573787
2021-01-11 03:36:06  16781818461  1350325  1:09:43                  2024208            57   41810081
2021-01-11 02:26:23  16779794253  1350268  1:30:09                  3713164            67   59311771
2021-01-11 00:56:14  16776081089  1350201  1:29:44                  2918756            74   46838877
2021-01-10 23:26:30  16773162333  1350127  1:40:16                  3450530          -175   49555484
2021-01-10 21:46:14  16769711803  1350302  1:29:59                  2942235            78   47084479
2021-01-10 20:16:15  16766769568  1350224  0:50:01                  2437361            51   70172605
2021-01-10 19:26:14  16764332207  1350173  0:40:08                   402780            19   14451906
2021-01-10 18:46:06  16763929427  1350154  0:39:53                  2545161            32   91893819
2021-01-10 18:06:13  16761384266  1350122  2:19:52                  4292185           110   44190274
2021-01-10 15:46:21  16757092081  1350012  1:30:11                  2930969            57   46800170
2021-01-10 14:16:10  16754161112  1349955  0:40:05                  1227034            30   44081387
2021-01-10 13:36:05  16752934078  1349925  0:19:51                   222455            17   16137793
2021-01-10 13:16:14  16752711623  1349908  1:49:48                  4426299            98   58049822
2021-01-10 11:26:26  16748285324  1349810  1:00:11                  2028624            37   48538663
2021-01-10 10:26:15  16746256700  1349773  1:00:05                  1916115            48   45922978
2021-01-10 09:26:10  16744340585  1349725  1:59:57                  3969316            88   47651646
2021-01-10 07:26:13  16740371269  1349637  0:50:05                  1565539            34   45012502
2021-01-10 06:36:08  16738805730  1349603  0:20:03                   505913            16   36334898
2021-01-10 06:16:05  16738299817  1349587  1:39:54                  3339330            70   48134486
2021-01-10 04:36:11  16734960487  1349517  0:49:53                  1034763            32   29870873
2021-01-10 03:46:18  16733925724  1349485  1:40:05                  2376752            54   34196731
2021-01-10 02:06:13  16731548972  1349431  1:59:58                  3871642            84   46472613
2021-01-10 00:06:15  16727677330  1349347  1:20:02                  2194977            50   39493130
2021-01-09 22:46:13  16725482353  1349297  0:20:01                   168193            11   12099812
2021-01-09 22:26:12  16725314160  1349286  2:08:53                  4618293            91   51599704
2021-01-09 20:17:19  16720695867  1349195  0:41:08                  1535284            32   53747381
2021-01-09 19:36:11  16719160583  1349163  2:40:07                  3870902           114   34812733
2021-01-09 16:56:04  16715289681  1349049  0:19:45                   438811            19   31994321
2021-01-09 16:36:19  16714850870  1349030  2:19:25                  4949150           103   51118536
2021-01-09 14:16:54  16709901720  1348927  0:40:45                  1136805            21   40171759
2021-01-09 13:36:09  16708764915  1348906  0:40:10                  1732667            27   62117190
2021-01-09 12:55:59  16707032248  1348879  1:29:43                  2732858            54   43863817
2021-01-09 11:26:16  16704299390  1348825  1:00:06                  1504268            33   36042361
2021-01-09 10:26:10  16702795122  1348792  1:00:05                  2243423            55   53767474
2021-01-09 09:26:05  16700551699  1348737  1:19:58                  2404097            53   43291784
2021-01-09 08:06:07  16698147602  1348684  0:40:06                   869021            20   31206739
2021-01-09 07:26:01  16697278581  1348664  1:49:46                  3507833            65   46018337
2021-01-09 05:36:15  16693770748  1348599  1:00:01                  1697872            34   40737611
2021-01-09 04:36:14  16692072876  1348565  1:10:02                  1615118            33   33209470
2021-01-09 03:26:12  16690457758  1348532  1:00:03                  1406254            32   33721994
2021-01-09 02:26:09  16689051504  1348500  1:30:04                  3063864            58   48985538
2021-01-09 00:56:05  16685987640  1348442  1:29:49                  1839826            47   29497303
2021-01-08 23:26:16  16684147814  1348395  1:40:01                  2344344            65   33752928
2021-01-08 21:46:15  16681803470  1348330  1:25:46                  3807978            67   63934959
2021-01-08 20:20:29  16677995492  1348263  0:34:19                  1118934            20   46952840
2021-01-08 19:46:10  16676876558  1348243  0:20:04                   436766            17   31342676
2021-01-08 19:26:06  16676439792  1348226  2:05:19                  4175426            95   47979359
2021-01-08 17:20:47  16672264366  1348131  0:44:36                  1712461            37   55290220
2021-01-08 16:36:11  16670551905  1348094  1:40:09                  4097082            76   58909616
2021-01-08 14:56:02  16666454823  1348018  1:19:51                  1184226            55   21356110
2021-01-08 13:36:11  16665270597  1347963  2:09:54                  5225107           114   57922664
2021-01-08 11:26:17  16660045490  1347849  0:20:14                  1485190            16  105700507
2021-01-08 11:06:03  16658560300  1347833  1:39:50                  3775112            87   54452366
2021-01-08 09:26:13  16654785188  1347746  2:00:05                  3092203            89   37080685
2021-01-08 07:26:08  16651692985  1347657  1:59:49                  4740287            88   56970482
2021-01-08 05:26:19  16646952698  1347569  0:20:04                   348848            12   25033610
2021-01-08 05:06:15  16646603850  1347557  1:30:11                  2631513            59   42018614
2021-01-08 03:36:04  16643972337  1347498  0:19:56                   291992            15   21093736
2021-01-08 03:16:08  16643680345  1347483  1:10:01                  1696795            47   34897188
2021-01-08 02:06:07  16641983550  1347436  1:10:00                  2467834            49   50766870
2021-01-08 00:56:07  16639515716  1347387  1:29:53                  1725471            68   27643369
2021-01-07 23:26:14  16637790245  1347319  1:10:01                  1489009            48   30623750
2021-01-07 22:16:13  16636301236  1347271  1:20:04                  3097605            57   55710464
2021-01-07 20:56:09  16633203631  1347214  1:30:06                  1732644            67   27691535
2021-01-07 19:26:03  16631470987  1347147  1:29:52                  3213850            74   51497893
2021-01-07 17:56:11  16628257137  1347073  1:20:05                  3249350            59   58427438
2021-01-07 16:36:06  16625007787  1347014  1:29:52                  2512423            63   40258410
2021-01-07 15:06:14  16622495364  1346951  1:40:07                  2535867            84   36473931
2021-01-07 13:26:07  16619959497  1346867  1:20:01                  3628931            62   65307152
2021-01-07 12:06:06  16616330566  1346805  0:48:17                  1398516            41   41709279
2021-01-07 11:17:49  16614932050  1346764  1:11:43                  2102974            45   42225645
2021-01-07 10:06:06  16612829076  1346719  0:40:00                  1605370            35   57793320
2021-01-07 09:26:06  16611223706  1346684  1:30:05                  2123418            71   33943259
2021-01-07 07:56:01  16609100288  1346613  0:59:51                  1913519            38   46039554
2021-01-07 06:56:10  16607186769  1346575  0:30:17                   644093            24   30627207
2021-01-07 06:25:53  16606542676  1346551  0:59:29                   611018            30   14791805
2021-01-07 05:26:24  16605931658  1346521  0:50:28                  1608217            47   45888358
2021-01-07 04:35:56  16604323441  1346474  0:39:47                   497828            23   18019413
2021-01-07 03:56:09  16603825613  1346451  0:20:03                  1072970            14   77061187
2021-01-07 03:36:06  16602752643  1346437  1:09:48                  1469482            44   30315961
2021-01-07 02:26:18  16601283161  1346393  1:40:18                  3092993            83   44405881
2021-01-07 00:46:00  16598190168  1346310  1:19:38                  1959240            56   35428701
2021-01-06 23:26:22  16596230928  1346254  1:10:08                  1735090            51   35625422
2021-01-06 22:16:14  16594495838  1346203  1:59:57                  2856820            98   34296130
2021-01-06 20:16:17  16591639018  1346105  0:50:12                  1255573            46   36016436
2021-01-06 19:26:05  16590383445  1346059  0:40:02                   808157            31   29069427
2021-01-06 18:46:03  16589575288  1346028  0:49:53                  2032074            38   58660605
2021-01-06 17:56:10  16587543214  1345990  1:20:09                  1703397            57   30603763
2021-01-06 16:36:01  16585839817  1345933  2:19:40                  4923068           151   50758123
2021-01-06 14:16:21  16580916749  1345782  0:10:17                   761675            10  106659189
2021-01-06 14:06:04  16580155074  1345772  0:49:54                   942760            30   27205899
2021-01-06 13:16:10  16579212314  1345742  1:50:07                  3853998            79   50398884
2021-01-06 11:26:03  16575358316  1345663  0:59:55                  1476175            48   35477474
2021-01-06 10:26:08  16573882141  1345615  1:00:02                  2669421            58   64030531
2021-01-06 09:26:06  16571212720  1345557  1:49:56                  2747841            96   35993551
2021-01-06 07:36:10  16568464879  1345461  0:19:59                  1236889            11   89130283
2021-01-06 07:16:11  16567227990  1345450  1:50:05                  2789749            70   36492704
2021-01-06 05:26:06  16564438241  1345380  0:30:00                  1177599            23   56524752
2021-01-06 04:56:06  16563260642  1345357  0:29:57                   343130            17   16497736
2021-01-06 04:26:09  16562917512  1345340  1:00:13                  2133944            56   51030379
2021-01-06 03:25:56  16560783568  1345284  1:09:40                  2468436            41   51022217
2021-01-06 02:16:16  16558315132  1345243  1:30:08                  2906769            61   46439504
2021-01-06 00:46:08  16555408363  1345182  1:40:01                  3500661            73   50401118
2021-01-05 23:06:07  16551907702  1345109  1:19:57                  1226040            63   22082521
2021-01-05 21:46:10  16550681662  1345046  1:29:49                  3011099           421   48275923
2021-01-05 20:16:21  16547670563  1344625  0:50:14                   910308            37   26095093
2021-01-05 19:26:07  16546760255  1344588  1:50:01                  4776963            98   62525314
2021-01-05 17:36:06  16541983292  1344490  1:49:51                  3275527            80   42938178
2021-01-05 15:46:15  16538707765  1344410  1:38:47                  3083576           104   44950390
2021-01-05 14:07:28  16535624189  1344306  0:41:19                   906555            25   31595946
2021-01-05 13:26:09  16534717634  1344281  1:40:10                  2822014            86   40569385
2021-01-05 11:45:59  16531895620  1344195  0:38:45                  1584212            23   58871362
2021-01-05 11:07:14  16530311408  1344172  0:41:07                   521646            22   18269239
2021-01-05 10:26:07  16529789762  1344150  1:00:01                  1370408            40   32880658
2021-01-05 09:26:06  16528419354  1344110  2:00:05                  3254346            71   39025051
2021-01-05 07:26:01  16525165008  1344039  0:29:54                  1457057            34   70172644
2021-01-05 06:56:07  16523707951  1344005  1:29:59                  2544834            57   40724885
2021-01-05 05:26:08  16521163117  1343948  1:00:10                  1596679            42   38214145
2021-01-05 04:25:58  16519566438  1343906  0:19:14                   573131            10   42910327
2021-01-05 04:06:44  16518993307  1343896  0:40:46                  2069965            45   73117324
2021-01-05 03:25:58  16516923342  1343851  1:09:48                  1987879            42   41010684
2021-01-05 02:16:10  16514935463  1343809  1:30:07                  1538113            67   24577947
2021-01-05 00:46:03  16513397350  1343742  1:19:55                  2614697            45   47113622
2021-01-04 23:26:08  16510782653  1343697  1:30:08                  2891334            64   46192910
2021-01-04 21:56:00  16507891319  1343633  1:39:36                  3662188           -58   52947296
2021-01-04 20:16:24  16504229131  1343691  0:50:13                  1553877            33   44558570
2021-01-04 19:26:11  16502675254  1343658  0:50:07                  1010873            38   29045369
2021-01-04 18:36:04  16501664381  1343620  0:39:51                  2753736            38   99507649
2021-01-04 17:56:13  16498910645  1343582  1:30:01                  2111713            64   33781152
2021-01-04 16:26:12  16496798932  1343518  1:50:08                  4090321            93   53481194
2021-01-04 14:36:04  16492708611  1343425  0:39:54                  1519490            37   54838736
2021-01-04 13:56:10  16491189121  1343388  0:39:58                   896566            31   32303295
2021-01-04 13:16:12  16490292555  1343357  2:00:08                  4127262            93   49472174
2021-01-04 11:16:04  16486165293  1343264  0:49:45                  1640770            42   47491634
2021-01-04 10:26:19  16484524523  1343222  0:19:55                   640307            17   46294999
2021-01-04 10:06:24  16483884216  1343205  0:40:10                  1177804            24   42225006
2021-01-04 09:26:14  16482706412  1343181  1:09:44                  1963382            43   40544026
2021-01-04 08:16:30  16480743030  1343138  0:50:19                   958958            35   27444177
2021-01-04 07:26:11  16479784072  1343103  2:00:11                  3464838            79   41514630
2021-01-04 05:26:00  16476319234  1343024  1:10:00                  3259903            45   67060861
2021-01-04 04:16:00  16473059331  1342979  0:50:03                   492390            25   14166665
2021-01-04 03:25:57  16472566941  1342954  1:29:58                  1482212            48   23724178
2021-01-04 01:55:59  16471084729  1342906  1:20:00                  3190833            60   57434994
2021-01-04 00:35:59  16467893896  1342846  1:10:07                  1603800            50   32937561
2021-01-03 23:25:52  16466290096  1342796  1:09:49                  1216674            44   25094445
2021-01-03 22:16:03  16465073422  1342752  1:59:54                  3133935            65   37638585
2021-01-03 20:16:09  16461939487  1342687  0:50:19                  1295720            35   37081884
2021-01-03 19:25:50  16460643767  1342652  0:49:45                   838764            24   24277792
2021-01-03 18:36:05  16459805003  1342628  0:49:58                  2190820            34   63137707
2021-01-03 17:46:07  16457614183  1342594  0:50:06                   716272            31   20587458
2021-01-03 16:56:01  16456897911  1342563  0:29:56                   745066            17   35842818
2021-01-03 16:26:05  16456152845  1342546  2:09:52                  3224791            85   35757436
2021-01-03 14:16:13  16452928054  1342461  0:30:06                   709236            14   33930227
2021-01-03 13:46:07  16452218818  1342447  0:19:53                   299571            12   21695670
2021-01-03 13:26:14  16451919247  1342435  2:09:57                  5097944            87   56491260
2021-01-03 11:16:17  16446821303  1342348  0:50:13                  1801639            43   51663328
2021-01-03 10:26:04  16445019664  1342305  1:00:05                  1373820            32   32925949
2021-01-03 09:25:59  16443645844  1342273  1:59:54                  3077588            70   36961857
2021-01-03 07:26:05  16440568256  1342203  1:10:02                  2214654            57   45536912
2021-01-03 06:16:03  16438353602  1342146  0:50:04                  1556909            29   44779273
2021-01-03 05:25:59  16436796693  1342117  0:29:49                  1162003            18   56119094
2021-01-03 04:56:10  16435634690  1342099  0:30:03                   362732            16   17382165
2021-01-03 04:26:07  16435271958  1342083  1:00:04                  2474748            46   59328031
2021-01-03 03:26:03  16432797210  1342037  1:09:55                  1938295            52   39921022
2021-01-03 02:16:08  16430858915  1341985  1:30:02                  2944722            68   47098108
2021-01-03 00:46:06  16427914193  1341917  1:19:55                  3309167            73   59627117
2021-01-02 23:26:11  16424605026  1341844  1:10:07                  1144844            54   23511890
2021-01-02 22:16:04  16423460182  1341790  2:00:02                  3043433            88   36511054
2021-01-02 20:16:02  16420416749  1341702  0:50:05                   806862            36   23198960
2021-01-02 19:25:57  16419609887  1341666  0:30:00                  1223430            30   58724639
2021-01-02 18:55:57  16418386457  1341636  1:10:03                  1793493            58   36868378
2021-01-02 17:45:54  16416592964  1341578  1:19:47                  2779456            58   50166074
2021-01-02 16:26:07  16413813508  1341520  2:19:57                  5406884           109   55633533
2021-01-02 14:06:10  16408406624  1341411  0:40:11                  1233441            31   44201286
2021-01-02 13:25:59  16407173183  1341380  2:09:59                  3463757            82   38372689
2021-01-02 11:16:00  16403709426  1341298  0:49:52                  2543972            39   73462293
2021-01-02 10:26:08  16401165454  1341259  1:10:13                  1085845            53   22268456
2021-01-02 09:15:55  16400079609  1341206  1:18:55                  2538192            58   46314633
2021-01-02 07:57:00  16397541417  1341148  0:31:05                   574180            20   26600081
2021-01-02 07:25:55  16396967237  1341128  1:59:51                  3315526           -47   39836107
2021-01-02 05:26:04  16393651711  1341175  1:00:08                  1206792            42   28898788
2021-01-02 04:25:56  16392444919  1341133  1:50:05                  3361440            81   43970994
2021-01-02 02:35:51  16389083479  1341052  0:29:38                   721286            21   35050118
2021-01-02 02:06:13  16388362193  1341031  1:20:10                  2363548            61   42455415
2021-01-02 00:46:03  16385998645  1340970  2:10:06                  2513814            83   27823921
2021-01-01 22:35:57  16383484831  1340887  0:20:01                   171767            15   12356926
2021-01-01 22:15:56  16383313064  1340872  1:59:58                  3526718            91   42332374
2021-01-01 20:15:58  16379786346  1340781  0:50:03                   772447            34   22224249
2021-01-01 19:25:55  16379013899  1340747  0:50:05                  1866421            44   53663485
2021-01-01 18:35:50  16377147478  1340703  0:29:49                  1139048            30   55010479
2021-01-01 18:06:01  16376008430  1340673  0:30:02                   265762            28   12742417
2021-01-01 17:35:59  16375742668  1340645  1:10:01                  2758019            47   56722885
2021-01-01 16:25:58  16372984649  1340598  2:09:58                  2612754            97   28948697
2021-01-01 14:16:00  16370371895  1340501  0:50:01                   804919            30   23173942
2021-01-01 13:25:59  16369566976  1340471  1:10:10                  1423347            57   29210731
2021-01-01 12:15:49  16368143629  1340414  1:49:56                  3180811            73   41664959
2021-01-01 10:25:53  16364962818  1340341  0:59:59                  1219344            45   29272387
2021-01-01 09:25:54  16363743474  1340296  1:09:55                  2175050            53   44797215
2021-01-01 08:15:59  16361568424  1340243  1:30:02                  1550523            72   24799183
2021-01-01 06:45:57  16360017901  1340171  1:19:56                  1416253            45   25513815
2021-01-01 05:26:01  16358601648  1340126  1:00:02                  1544395            44   37044899
2021-01-01 04:25:59  16357057253  1340082  1:00:02                  1278477            39   30666411
2021-01-01 03:25:57  16355778776  1340043  1:10:01                  2864252            59   58907729
2021-01-01 02:15:56  16352914524  1339984  1:24:43                  1299658            57   22091373
2021-01-01 00:51:13  16351614866  1339927  2:15:16                  3114027           606   33150804
2020-12-31 22:35:57  16348500839  1339321  0:20:06                   832311            11   59628250
2020-12-31 22:15:51  16347668528  1339310  1:39:49                  2153912            72   31073300
2020-12-31 20:36:02  16345514616  1339238  1:10:00                  1747062            44   35939561
2020-12-31 19:26:02  16343767554  1339194  0:20:03                   468121            12   33620660
2020-12-31 19:05:59  16343299433  1339182  0:30:06                   465451            29   22267423
2020-12-31 18:35:53  16342833982  1339153  2:09:47                  2215069            82   24577110
2020-12-31 16:26:06  16340618913  1339071  2:19:57                  2976572            90   30627107
2020-12-31 14:06:09  16337642341  1338981  0:40:16                   814674            32   29134037
2020-12-31 13:25:53  16336827667  1338949  2:19:52                  3445753           117   35475817
2020-12-31 11:06:01  16333381914  1338832  0:40:05                   995618            31   35767731
2020-12-31 10:25:56  16332386296  1338801  1:00:02                  1950465            47   46785168
2020-12-31 09:25:54  16330435831  1338754  1:59:55                  3457726            85   41521546
2020-12-31 07:25:59  16326978105  1338669  1:40:05                  2490534            58   35833828
2020-12-31 05:45:54  16324487571  1338611  0:47:48                   478501            35   14415092
2020-12-31 04:58:06  16324009070  1338576  0:32:12                  1665372            23   74476263
2020-12-31 04:25:54  16322343698  1338553  1:59:56                  2569947            82   30856506
2020-12-31 02:25:58  16319773751  1338471  0:20:00                   211281            12   15212232
2020-12-31 02:05:58  16319562470  1338459  1:19:53                  1451748            51   26169628
2020-12-31 00:46:05  16318110722  1338408  1:20:15                  2929047            68   52558600
2020-12-30 23:25:50  16315181675  1338340  1:10:02                   849091            37   17458701
2020-12-30 22:15:48  16314332584  1338303  1:59:51                  3225551            78   38755055
2020-12-30 20:15:57  16311107033  1338225  0:50:11                  1144121            27   32830307
2020-12-30 19:25:46  16309962912  1338198  0:49:47                   737945            48   21345312
2020-12-30 18:35:59  16309224967  1338150  0:50:00                  1063123            33   30617942
2020-12-30 17:45:59  16308161844  1338117  0:20:01                   185252            10   13327038
2020-12-30 17:25:58  16307976592  1338107  1:00:08                  1395031            43   33406507
2020-12-30 16:25:50  16306581561  1338064  2:09:52                  2627547            82   29135018
2020-12-30 14:15:58  16303954014  1337982  0:50:02                   664787            34   19133110
2020-12-30 13:25:56  16303289227  1337948  1:10:12                  1816086            49   37253046
2020-12-30 12:15:44  16301473141  1337899  2:00:01                  2831579            87   33974229
2020-12-30 10:15:43  16298641562  1337812  0:59:48                  2339376            41   56332800
2020-12-30 09:15:55  16296302186  1337771  1:10:00                  1001179            46   20595682
2020-12-30 08:05:55  16295301007  1337725  1:09:58                  1780768            32   36650394
2020-12-30 06:55:57  16293520239  1337693  1:30:01                  2001511            57   32018246
2020-12-30 05:25:56  16291518728  1337636  1:00:02                   610233            30   14637460
2020-12-30 04:25:54  16290908495  1337606  1:00:04                  1954300            38   46851143
2020-12-30 03:25:50  16288954195  1337568  1:50:02                  2695973            80   35282045
2020-12-30 01:35:48  16286258222  1337488  1:40:01                  1975794            59   28446692
2020-12-29 23:55:47  16284282428  1337429  0:29:53                   249879            14   12041018
2020-12-29 23:25:54  16284032549  1337415  1:10:03                  1494778            49   30727770
2020-12-29 22:15:51  16282537771  1337366  1:59:57                  2220455            74   26656566
2020-12-29 20:15:54  16280317316  1337292  0:49:59                  1455196            39   41923619
2020-12-29 19:25:55  16278862120  1337253  1:10:01                  1783296            56   36676213
2020-12-29 18:15:54  16277078824  1337197  0:50:03                   433274            31   12465825
2020-12-29 17:25:51  16276645550  1337166  0:49:58                  1437264            42   41420817
2020-12-29 16:35:53  16275208286  1337124  2:19:59                  2880496           108   29631486
2020-12-29 14:15:54  16272327790  1337016  0:29:58                   988985            26   47524084
2020-12-29 13:45:56  16271338805  1336990  0:20:00                   193132            18   13905504
2020-12-29 13:25:56  16271145673  1336972  1:10:01                  2188995            55   45020035
2020-12-29 12:15:55  16268956678  1336917  2:00:00                  3085269           100   37023228
2020-12-29 10:15:55  16265871409  1336817  0:59:54                  1167743            50   28072619
2020-12-29 09:16:01  16264703666  1336767  2:10:07                  2785501            93   30827114
2020-12-29 07:05:54  16261918165  1336674  1:10:01                  2541085            59   52261305
2020-12-29 05:55:53  16259377080  1336615  1:29:54                  1692042            65   27102786
2020-12-29 04:25:59  16257685038  1336550  2:00:11                  3863223            87   46287958
2020-12-29 02:25:48  16253821815  1336463  1:09:55                  2130593            51   43881581
2020-12-29 01:15:53  16251691222  1336412  0:30:06                   305427            27   14611790
2020-12-29 00:45:47  16251385795  1336385  1:29:48                  2741006            49   43953771
2020-12-28 23:15:59  16248644789  1336336  1:00:05                   574760            29   13775107
2020-12-28 22:15:54  16248070029  1336307  2:00:02                  3683599           167   44190912
2020-12-28 20:15:52  16244386430  1336140  0:50:05                  1727381            40   49665796
2020-12-28 19:25:47  16242659049  1336100  1:09:58                  2145989            41   44167091
2020-12-28 18:15:49  16240513060  1336059  0:59:56                  2131560            40   51214344
2020-12-28 17:15:53  16238381500  1336019  0:49:59                  1335715            32   38481419
2020-12-28 16:25:54  16237045785  1335987  1:40:06                  2546719            73   36636117
2020-12-28 14:45:48  16234499066  1335914  0:49:45                  1624180            43   47011441
2020-12-28 13:56:03  16232874886  1335871  1:08:40                  1562886            45   32775085
2020-12-28 12:47:23  16231312000  1335826  0:31:29                   942027            17   43086888
2020-12-28 12:15:54  16230369973  1335809  1:59:56                  2739587            88   32893318
2020-12-28 10:15:58  16227630386  1335721  1:28:56                  1939284            56   31400700
2020-12-28 08:47:02  16225691102  1335665  1:31:05                  4298785            64   67962492
2020-12-28 07:15:57  16221392317  1335601  1:00:04                  1248458            33   29929736
2020-12-28 06:15:53  16220143859  1335568  1:49:58                  3200367            73   41908412
2020-12-28 04:25:55  16216943492  1335495  1:10:02                  1929478            44   39673226
2020-12-28 03:15:53  16215014014  1335451  1:50:02                  3796943            93   49690377
2020-12-28 01:25:51  16211217071  1335358  0:59:59                  2480090            42   59538698
2020-12-28 00:25:52  16208736981  1335316  2:10:05                  4589118            99   50800742
2020-12-27 22:15:47  16204147863  1335217  2:09:51                  3230730            96   35827887
2020-12-27 20:05:56  16200917133  1335121  0:50:03                  1427657            40   41075446
2020-12-27 19:15:53  16199489476  1335081  0:50:07                  2350916            45   67548767
2020-12-27 18:25:46  16197138560  1335036  0:50:01                  2306945            36   66417876
2020-12-27 17:35:45  16194831615  1335000  0:20:00                    89031            15    6410232
2020-12-27 17:15:45  16194742584  1334985  0:49:49                  2242032            45   64808151
2020-12-27 16:25:56  16192500552  1334940  2:10:05                  5091917           113   56366640
2020-12-27 14:15:51  16187408635  1334827  1:00:00                  3445072            49   82681728
2020-12-27 13:15:51  16183963563  1334778  1:00:04                  1751376            41   41986372
2020-12-27 12:15:47  16182212187  1334737  1:40:03                  3178474            76   45747152
2020-12-27 10:35:44  16179033713  1334661  0:20:00                  1257045            17   90507239
2020-12-27 10:15:44  16177776668  1334644  0:59:53                  1503780            49   36161033
2020-12-27 09:15:51  16176272888  1334595  2:00:00                  3497073            85   41964876
2020-12-27 07:15:51  16172775815  1334510  0:40:09                  1941128            36   69619534
2020-12-27 06:35:42  16170834687  1334474  1:19:51                   902363            52   16273045
2020-12-27 05:15:51  16169932324  1334422  1:00:00                  2075436            36   49810464
2020-12-27 04:15:51  16167856888  1334386  0:29:55                    72141            15    3472413
2020-12-27 03:45:56  16167784747  1334371  0:30:05                   619902            25   29672871
2020-12-27 03:15:51  16167164845  1334346  1:10:05                  2215556            40   45522958
2020-12-27 02:05:46  16164949289  1334306  2:09:55                  4456145            91   49392036
2020-12-26 23:55:51  16160493144  1334215  0:40:03                   751041            27   27003721
2020-12-26 23:15:48  16159742103  1334188  1:30:03                  2681768            75   42884463
2020-12-26 21:45:45  16157060335  1334113  1:39:52                  2417620            65   34860208
2020-12-26 20:05:53  16154642715  1334048  0:50:04                  1648854            31   47423763
2020-12-26 19:15:49  16152993861  1334017  0:50:05                   686434            32   19736405
2020-12-26 18:25:44  16152307427  1333985  0:50:04                  1527578            29   43935665
2020-12-26 17:35:40  16150779849  1333956  0:20:03                   407704            17   29281484
2020-12-26 17:15:37  16150372145  1333939  1:29:52                  3374077            65   54065328
2020-12-26 15:45:45  16146998068  1333874  1:49:49                  3063348            71   40168958
2020-12-26 13:55:56  16143934720  1333803  1:20:02                  1564493            53   28149145
2020-12-26 12:35:54  16142370227  1333750  0:20:02                   389051             8   27965063
2020-12-26 12:15:52  16141981176  1333742  1:10:08                  3121162            55   64084695
2020-12-26 11:05:44  16138860014  1333687  0:49:56                   930808            39   26843061
2020-12-26 10:15:48  16137929206  1333648  1:00:03                  1774293            42   42547575
2020-12-26 09:15:45  16136154913  1333606  2:00:00                  2829927            89   33959124
2020-12-26 07:15:45  16133324986  1333517  1:59:53                  3573805            88   42927394
2020-12-26 05:15:52  16129751181  1333429  1:00:08                  1804729            37   43217457
2020-12-26 04:15:44  16127946452  1333392  1:00:02                  1873779            38   44945726
2020-12-26 03:15:42  16126072673  1333354  1:19:46                  2155127            61   38905761
2020-12-26 01:55:56  16123917546  1333293  1:30:11                  2525871            62   40331778
2020-12-26 00:25:45  16121391675  1333231  1:10:03                  1448435            39   29775109
2020-12-25 23:15:42  16119943240  1333192  0:59:53                  1111817            43   26735593
2020-12-25 22:15:49  16118831423  1333149  2:09:59                  4551623           105   50424442
2020-12-25 20:05:50  16114279800  1333044  0:50:12                  1160573            32   33291337
2020-12-25 19:15:38  16113119227  1333012  0:49:49                  1165119            43   33678916
2020-12-25 18:25:49  16111954108  1332969  0:49:59                  1875057            31   54019648
2020-12-25 17:35:50  16110079051  1332938  0:30:03                   978813            27   46904849
2020-12-25 17:05:47  16109100238  1332911  0:40:07                  1658770            32   59542055
2020-12-25 16:25:40  16107441468  1332879  1:09:52                  2116745            63   43627568
2020-12-25 15:15:48  16105324723  1332816  2:00:02                  3180289            98   38152869
2020-12-25 13:15:46  16102144434  1332718  1:00:05                  1841169            48   44126768
2020-12-25 12:15:41  16100303265  1332670  1:59:50                  3581255            93   43034830
2020-12-25 10:15:51  16096722010  1332577  1:00:01                  1736081            47   41654373
2020-12-25 09:15:50  16094985929  1332530  2:00:06                  4289663            99   51433095
2020-12-25 07:15:44  16090696266  1332431  0:20:00                   133120            11    9584640
2020-12-25 06:55:44  16090563146  1332420  1:50:00                  2764683            75   36192213
2020-12-25 05:05:44  16087798463  1332345  1:49:57                  3593637            86   47065368
2020-12-25 03:15:47  16084204826  1332259  0:40:04                   941305            28   33830595
2020-12-25 02:35:43  16083263521  1332231  0:40:05                  1021125            30   36684074
2020-12-25 01:55:38  16082242396  1332201  2:09:46                  4948420           113   54911827
2020-12-24 23:45:52  16077293976  1332088  0:30:12                  1208519            26   57624747
2020-12-24 23:15:40  16076085457  1332062  0:59:53                  1354502            47   32571381
2020-12-24 22:15:47  16074730955  1332015  2:00:03                  4546544            98   54535804
2020-12-24 20:15:44  16070184411  1331917  0:49:59                  1088585            32   31361701
2020-12-24 19:25:45  16069095826  1331885  0:59:51                  1365715            53   32859308
2020-12-24 18:25:54  16067730111  1331832  0:40:04                  1477719            32   53109368
2020-12-24 17:45:50  16066252392  1331800  0:50:11                  1434530            43   41163531
2020-12-24 16:55:39  16064817862  1331757  1:29:52                  2659956            70   42622440
2020-12-24 15:25:47  16062157906  1331687  1:09:54                  2628718            55   54153847
2020-12-24 14:15:53  16059529188  1331632  0:50:00                  1002155            41   28862064
2020-12-24 13:25:53  16058527033  1331591  1:10:05                  1740176            57   35755340
2020-12-24 12:15:48  16056786857  1331534  2:00:03                  3070249            82   36827643
